message_id,title,title_ar,content,content_ar,summary,summary_ar,author,type,organization,subsidiary,department,categories,subcategories,hashtags,status,published_at,slug,meta_description,meta_keywords,media_url
4956,,,,#عاجل الرئيس الأمريكي دونالد ترامب يعلن رفع العقوبات عن #سوريا.  نشكر الرئيس التركي رجب طيب أردوغان والأمير محمد بن سلمان وكل من ساهم في رفع العقوبات عن الشعب السوري        https://legalknowledgehouse.taplink.ws,,,Qarar Platform,Statement,MOFA,,,Politics,Foreign Politics,"[""#عاجل"", ""#سوريا""]",published,2025-05-18 09:26:03,,,,
4955,,,,محافظ السويداء  #محافظة_السويداء,,,Qarar Platform,General,MOI,,,Politics,Domestic Politics,"[""#محافظة_السويداء""]",published,2025-05-18 09:25:46,,,,https://qararprod.s3.me-central-1.amazonaws.com/media/post_attachments/2025/05/18/00004955_photo.jpg
4954,,,,"اعلان  تُعلن وزارة الأوقاف عن إقامة المحطة الثانية من سلسلة مهرجاناتها الدعوية، بعنوان:""عيشها صح"" في محافظة درعا.  وتتضمن فقرات دعوية وتفاعلية وأناشيد هادفة وسحب على جوائز قيّمة. لمزيد من التفاصيل يرجى الاطّلاع على المرفق. #الجمهورية_العربية_السورية  #وزارة_الأوقاف",,,Qarar Platform,Announcement,MOAW,,,Culture,Festivals Events,"[""#الجمهورية_العربية_السورية"", ""#وزارة_الأوقاف""]",published,2025-05-18 09:25:14,,,,https://qararprod.s3.me-central-1.amazonaws.com/media/post_attachments/2025/05/18/00004954_photo.jpg
4953,,,,تنويه هام  ندعو الإخوة المواطنين إلى التعاون في حماية البنية التحتية، ولا سيما شبكة الكهرباء، في ظل تكرار حالات التعدي عليها من خلال السرقة أو التخريب أو الاستجرار غير المشروع للطاقة.  تُعدّ هذه الأفعال جرائم يعاقب عليها القانون، لما لها من أثر مباشر على استمرارية الخدمة ووصولها إلى جميع المواطنين.  وستتخذ الجهات المختصة الإجراءات القانونية بحق كل من يثبت تورطه، بالتنسيق مع القضاء المختص.  نهيب بالجميع الإبلاغ عن أي تجاوز أو تخريب، مع التأكيد على منح مكافأة مالية للمُبلّغين في حالات التعدي المثبتة.  للتواصل: الهاتف المحمول: +963 989 551 001 +963 954 030 272  الاتصال الأرضي المباشر: 2241300 / 159  عبر تطبيق تلغرام: @EAMALIAAT_ALEPPO  #محافظة_حلب,,,Qarar Platform,General,MOMR,,,Energy,Electricity,"[""#محافظة_حلب""]",published,2025-05-18 09:24:57,,,,https://qararprod.s3.me-central-1.amazonaws.com/media/post_attachments/2025/05/18/00004953_photo.jpg
4952,,,,وزير المالية محمد يسر برنية عبر منصة لينكدان:  - بعثة فنية لإصلاح وتحديث محطة دير علي للكهرباء تزور سوريا  - نشكر البنك الإسلامي للتنمية الذي يترجم أقواله إلى أفعال على الأرض  - الصيانة ستساعد على زيادة قدرة المحطة على توليد ونقل الكهرباء      https://legalknowledgehouse.taplink.ws #سوريا,,,Qarar Platform,Statement,MOF,,,Energy,Energy Infrastructure,"[""#سوريا""]",published,2025-05-18 09:24:32,,,,
4951,,,,"وزير الأشغال العامة والإسكان  يبحث مع وفد من برنامج الأمم المتحدة الإنمائي ""UNDP"" برئاسة مديرة برنامج الحوكمة المحلية والخدمات هلا رزق سبل تطوير التعاون في قطاع الإسكان  - وزارة الأشغال العامة والإسكان: الجانبان ناقشا آليات دعم المشاريع السكنية وتحديد أولويات التدخل وفق المعايير التخطيطية والإستراتيجية الوطنية للإسكان  - وزارة الأشغال العامة والإسكان: اللقاء ركز على تحقيق العدالة في توزيع الدعم وتمكين المجتمع من التعافي التدريجي  - وزارة الأشغال العامة والإسكان: الوزير أكد أهمية تقديم الدعم الفني لمراكز التدريب المهني التابعة للوزارة وتعزيز تكامل الجهود بين القطاعين العام والخاص ودور نقابتي المهندسين والمقاولين في تنفيذ المشاريع       https://legalknowledgehouse.taplink.ws #سوريا",,,Qarar Platform,Statement,MOHC,,,Housing,Urban Planning,"[""#سوريا""]",published,2025-05-18 09:24:32,,,,
4950,,,,رئيس جامعة #حلب الحرة السابق ينشر قرار وزارة التربية يستثني الجامعات الحكومية من قرار عدم الاعتداد بشهادات الشمال السوري و يعمم القرار على جميع الجامعات الخاصة في القطر       https://legalknowledgehouse.taplink.ws,,,Qarar Platform,Decision,MOE,,,Education,Higher Education,"[""#حلب""]",published,2025-05-18 09:24:32,,,,
4949,,,,تقرير الأسواق اليومي: التاريخ (13 – 05 – 2025) #الجمهورية_العربية_السورية  #مصرف_سورية_المركزي,,,Qarar Platform,Document,MOF,,,Economy,Budget Public Finance,"[""#الجمهورية_العربية_السورية"", ""#مصرف_سورية_المركزي""]",published,2025-05-18 09:24:12,,,,https://qararprod.s3.me-central-1.amazonaws.com/media/post_attachments/2025/05/18/00004949_تقريرالاسواقاليومي.pdf
4948,,,,مصرف سوريا المركزي يخفض سعر صرف الدولار إلى 11 ألف ليرة سورية مقابل الدولار الواحد في النشرة الرسمية لأسعار العملات ليوم الثلاثاء 13/5/2025 #سوريا,,,Qarar Platform,General,MOF,,,Economy,Budget Public Finance,"[""#سوريا""]",published,2025-05-18 09:23:36,,,,https://qararprod.s3.me-central-1.amazonaws.com/media/post_attachments/2025/05/18/00004948_photo.jpg
4947,,,,المصرف الصناعي: خدمات شاملة وانتشار في جميع المحافظات السورية  • يتوزع المصرف عبر 17 فرعا و 6 مكاتب تغطي كافة مراكز المحافظات.  • مستمرون في تقديم كافة الخدمات المصرفية والتسهيلات غير المباشرة (كفالات) للمقاولين، الصناعيين، التجار والمهندسين.  • يمكن لأي متعامل يملك حسابًا إجراء الدفع الإلكتروني وتسديد الفواتير (كهرباء، هاتف، جامعة، إسكان، مالية...) مباشرة عبر الفروع. • السحب النقدي متاح لأي مبلغ مودَع في نفس الفرع، دون سقف.  • تم توطين رواتب المتقاعدين في الحسكة حتى نيسان مع منحة السيد الرئيس، ويمكنهم السحب من فروع دير الزور ودمشق.  #الجمهورية_العربية_السورية  #وزارة_المالية     https://legalknowledgehouse.taplink.ws,,,Qarar Platform,Statement,MOF,,,Economy,Banks Financial,"[""#الجمهورية_العربية_السورية"", ""#وزارة_المالية""]",published,2025-05-18 09:23:19,,,,
4946,,,,"تصريح لوزير المالية الدكتور ""محمد يسر برنية"" حول المرسوم رقم (16) الذي ينص على إلغاء جميع قرارات الحجز الاحتياطي وتعديلاتها الصادرة عن وزارة المالية خلال الفترة من عام 2012 إلى 2024 م. #الجمهورية_العربية_السورية  #وزارة_المالية",,,Qarar Platform,Statement,MOF,,,Economy,Budget Public Finance,"[""#الجمهورية_العربية_السورية"", ""#وزارة_المالية""]",published,2025-05-18 09:22:44,,,,https://qararprod.s3.me-central-1.amazonaws.com/media/post_attachments/2025/05/18/00004946_photo.jpg
4945,,,,#إعلان تعلن محافظة دمشق عن رغبتها بالتعاقد مع عدد من المواطنين للعمل لدى مديرية الصيانة في محافظة دمشق وفق الشروط المرفقة.  #محافظة_دمشق,,,Qarar Platform,Announcement,MOI,,,Social Affairs,General,"[""#إعلان"", ""#محافظة_دمشق""]",published,2025-05-18 09:22:19,,,,https://qararprod.s3.me-central-1.amazonaws.com/media/post_attachments/2025/05/18/00004945_photo.jpg
4944,,,,#إعلان  إلى الإخوة المواطنين المستحقين للسكن البديل في منطقة شرقي باب شرقي في الأبنية البرجية ( A1-A2-C1-C2) أبراج الزبلطاني، لمراجعة دائرة الإسكان في مديرية التنظيم والتخطيط العمراني، وذلك في مبنى المحافظة الغرفة 460 لغاية تاريخ7/6/2025  #محافظة_دمشق,,,Qarar Platform,Announcement,MOHC,,,Housing,Social Housing,"[""#إعلان"", ""#محافظة_دمشق""]",published,2025-05-18 09:22:03,,,,https://qararprod.s3.me-central-1.amazonaws.com/media/post_attachments/2025/05/18/00004944_photo.jpg
4943,,,,سجل الآن .. وابدأ رحلتك المهنية عبر منصة سوق العمل. للتسجيل عبر الرابط الآتي:  https://lmo.sy/  #الجمهورية_العربية_السورية  #وزارة_الشؤون_الاجتماعية_والعمل,,,Qarar Platform,Announcement,MOSAL,,,Social Affairs,General,"[""#الجمهورية_العربية_السورية"", ""#وزارة_الشؤون_الاجتماعية_والعمل""]",published,2025-05-18 09:21:24,,,,https://qararprod.s3.me-central-1.amazonaws.com/media/post_attachments/2025/05/18/00004943_photo.jpg
4942,,,,"#قرار من وزير الاقتصاد والصناعة ينص على اعتماد ""المنتدى الاقتصادي السوري للتنمية"" كمصدر للمعلومات والاستشارات والدراسات الخاصة بالشأن الاقتصادي بالتنسيق مع وزارة الاقتصاد والصناعة.  #الجمهورية_العربية_السورية  #وزارة_الاقتصاد_والصناعة",,,Qarar Platform,Decision,MOIN,,,Economy,Investment,"[""#قرار"", ""#الجمهورية_العربية_السورية"", ""#وزارة_الاقتصاد_والصناعة""]",published,2025-05-18 09:20:51,,,,https://qararprod.s3.me-central-1.amazonaws.com/media/post_attachments/2025/05/18/00004942_photo.jpg
